id,system_id,"name","name_en","alt_en","name_lat","mesh","umls","uri","created_at","updated_at","deleted_at"
454,NULL,"зрителния нервен тракт","optic  Nerve tract","","tractus opticus","A08.186.211.200.317.689","C0152405","http://www.wikidata.org/entity/Q1079316","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
455,NULL,"чашка","thalamus","Thalamus dorsalis","thalamus","A08.186.211.200.317.826","C0039729","http://www.wikidata.org/entity/Q184215","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
456,NULL,"медиално дорзално ядро","medial dorsal nucleus","mediodorsal thalamic nucleus","nucleus mediodorsalis","A08.186.211.200.317.826.701.490","","http://www.wikidata.org/entity/Q6806039","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
457,NULL,"теленцефалона","telencephalon","endbrain","","A08.186.211.200.885","C0231028","http://www.wikidata.org/entity/Q10937390","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
458,NULL,"базални ганглии","basal ganglia","","nuclei basales","A08.186.211.200.885.287.249","","http://www.wikidata.org/entity/Q464210","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
459,NULL,"claustrum","claustrum","","claustrum","A08.186.211.200.885.287.249.320","","http://www.wikidata.org/entity/Q429036","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
460,NULL,"corpus striatum","corpus striatum","striatum","striatum","A08.186.211.200.885.287.249.487","","http://www.wikidata.org/entity/Q1319792","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
461,NULL,"неостриатум","neostriatum","","","A08.186.211.200.885.287.249.487.550","","http://www.wikidata.org/entity/Q66575248","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
462,NULL,"мозъчната кора","cerebral cortex","","cortex cerebri","A08.186.211.200.885.287.500","","http://www.wikidata.org/entity/Q75839","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
463,NULL,"челен лоб","frontal lobe","","lobus frontalis","A08.186.211.200.885.287.500.270","C0016733","http://www.wikidata.org/entity/Q749520","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
464,NULL,"моторна кора","motor cortex","","","A08.186.211.200.885.287.500.270.548","","http://www.wikidata.org/entity/Q18696","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
465,NULL,"префронтален кортекс","prefrontal cortex","prefrontal association cortex","","A08.186.211.200.885.287.500.270.700","C0162783","http://www.wikidata.org/entity/Q18680","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
466,NULL,"зрителна кора","visual cortex","","","A08.186.211.200.885.287.500.571.735","","http://www.wikidata.org/entity/Q75785","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
467,NULL,"соматосензорна кора","somatosensory cortex","","","A08.186.211.200.885.287.500.670.675","","http://www.wikidata.org/entity/Q64926247","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
468,NULL,"слухов кортекс","auditory cortex","Primary auditory cortex","","A08.186.211.200.885.287.500.814.249","","http://www.wikidata.org/entity/Q18676","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
469,NULL,"темпорален лоб","temporal lobe","","lobus temporalis","A08.186.211.200.885.287.500.863","C0039485","http://www.wikidata.org/entity/Q744385","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
470,NULL,"хороиден сплит","choroid plexus","","plexus choroideus ventriculi quarti","A08.186.211.276.298","","http://www.wikidata.org/entity/Q926250","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
471,NULL,"ependyma","ependyma","","ependyma","A08.186.211.276.460","C0014472","http://www.wikidata.org/entity/Q1134467","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
472,NULL,"странична камера","lateral ventricle","telencephalic ventricle","ventriculus lateralis","A08.186.211.276.650","C0152279","http://www.wikidata.org/entity/Q1929623","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
473,NULL,"septum pellucidum","septum pellucidum","","septum pellucidum","A08.186.211.276.814","","http://www.wikidata.org/entity/Q1514754","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
474,NULL,"epithalamus","epithalamus","","epithalamus","A08.186.211.577.200","C0152361","http://www.wikidata.org/entity/Q849277","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
475,NULL,"цингулатен вирус","cingulate gyrus","CG","gyrus cinguli","A08.186.211.577.330","","http://www.wikidata.org/entity/Q1892702","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
476,NULL,"зъбни винтове","dentate gyrus","","gyrus dentatus","A08.186.211.577.405.200","","http://www.wikidata.org/entity/Q545787","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
477,NULL,"Rhinencephalon","Rhinencephalon","smell-brain","","A08.186.211.577.699","","http://www.wikidata.org/entity/Q1153195","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
478,NULL,"Острови Каледжа","Islands of Calleja","island of Calleja","","A08.186.211.577.699.400","","http://www.wikidata.org/entity/Q2033380","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
479,NULL,"обонятелна крушка","olfactory bulb","","bulbus olfactorius","A08.186.211.577.699.573","","http://www.wikidata.org/entity/Q644945","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
480,NULL,"парахипокампа гирус","parahippocampal gyrus","","gyrus parahippocampalis","A08.186.211.577.710","","http://www.wikidata.org/entity/Q1545429","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
481,NULL,"ентеринална кора","entorhinal cortex","","","A08.186.211.577.710.225","","http://www.wikidata.org/entity/Q2603645","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
482,NULL,"Substantia innominata","Substantia innominata","","substantia innominata","A08.186.211.577.820","","http://www.wikidata.org/entity/Q626274","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
483,NULL,"diencephalon","diencephalon","","diencephalon","A08.186.211.730.385","C0012144","http://www.wikidata.org/entity/Q192419","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
484,NULL,"предно хипоталамично ядро","anterior hypothalamic nucleus","anterior nucleus","nucleus anterior hypothalami","A08.186.211.730.385.357.342.063","","http://www.wikidata.org/entity/Q4771352","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
485,NULL,"преоптична област","preoptic area","preoptic nucleus","area preoptica","A08.186.211.730.385.357.342.450","","http://www.wikidata.org/entity/Q7240592","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
486,NULL,"супрахиазматично ядро","suprachiasmatic nucleus","","nucleus suprachiasmaticus","A08.186.211.730.385.357.342.625","","http://www.wikidata.org/entity/Q1156516","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
487,NULL,"супраоптично ядро","supraoptic nucleus","","nucleus supraopticus","A08.186.211.730.385.357.342.650","","http://www.wikidata.org/entity/Q492272","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
488,NULL,"дорсомедиално хипоталамично ядро","dorsomedial hypothalamic nucleus","dorsomedial nucleus","nucleus dorsomedialis","A08.186.211.730.385.357.352.270","","http://www.wikidata.org/entity/Q5298925","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
489,NULL,"Средна височина","Median eminence","","eminentia mediana","A08.186.211.730.385.357.352.435.249","","http://www.wikidata.org/entity/Q1337712","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
490,NULL,"tuber cinereum","tuber cinereum","tuberal nucleus","tuber cinereum","A08.186.211.730.385.357.352.870","C0041283","http://www.wikidata.org/entity/Q866106","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
491,NULL,"бозайниково тяло","mammillary body","mamillary body","corpus mammillare","A08.186.211.730.385.357.362.500","C0024670","http://www.wikidata.org/entity/Q499802","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
492,NULL,"subthalamus","subthalamus","ventral thalamus","subthalamus","A08.186.211.730.385.800","C0152349","http://www.wikidata.org/entity/Q1066549","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
493,NULL,"субталамично ядро","subthalamic nucleus","nucleus of Luys","nucleus subthalamicus","A08.186.211.730.385.800.800","C0152355","http://www.wikidata.org/entity/Q2270424","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
494,NULL,"списък на таламични ядра","list of thalamic nuclei","","","A08.186.211.730.385.826.701","","http://www.wikidata.org/entity/Q6642944","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
495,NULL,"metathalamus","metathalamus","","metathalamus","A08.186.211.730.385.826.701.444","","http://www.wikidata.org/entity/Q1753418","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
496,NULL,"globus pallidus","globus pallidus","paleostriatum","pallidum","A08.186.211.730.885.105.487.397","","http://www.wikidata.org/entity/Q1759633","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
497,NULL,"каудатно ядро","caudate nucleus","","nucleus caudatus","A08.186.211.730.885.105.487.550.184","","http://www.wikidata.org/entity/Q1132309","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
498,NULL," NAcc\"","nucleus accumbens","\"Nucleus accumbens","","nucleus accumbens","A08.186.211.730.885.105.683","http://www.wikidata.org/entity/Q1476178","2020-05-25 11:04:27","2020-05-25 11:04:27",NULL
499,NULL,"тилен лоб","occipital lobe","","lobus occipitalis","A08.186.211.730.885.213.571","C0028785","http://www.wikidata.org/entity/Q848340","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
500,NULL,"париетален лоб","parietal lobe","","lobus parietalis","A08.186.211.730.885.213.670","C0030560","http://www.wikidata.org/entity/Q815334","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
501,NULL,"corpus callosum","corpus callosum","callosal commissure","corpus callosum","A08.186.211.730.885.362","C0010090","http://www.wikidata.org/entity/Q223851","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
502,NULL,"Диагонална лента на Broca","Diagonal band of Broca","","stria diagonalis","A08.186.211.730.885.380","","http://www.wikidata.org/entity/Q5270363","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
503,NULL,"мозъчните обвивки","meninges","meningeal","meninges","A08.186.566","","http://www.wikidata.org/entity/Q268930","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
504,NULL,"арахноидна матка","arachnoid mater","","arachnoidea mater","A08.186.566.166","","http://www.wikidata.org/entity/Q1647112","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
505,NULL,"субарахноидно пространство","subarachnoid space","subarachnoid cavity","spatium subarachnoideum","A08.186.566.166.686","C0038527","http://www.wikidata.org/entity/Q2361541","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
506,NULL,"Cisterna magna","Cisterna magna","","cisterna cerebellomedullaris posterior","A08.186.566.166.686.351","","http://www.wikidata.org/entity/Q5122306","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
507,NULL,"дюра матер","dura mater","","dura mater","A08.186.566.395","","http://www.wikidata.org/entity/Q1394389","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
508,NULL,"Pia mater","Pia mater","","pia mater","A08.186.566.731","","http://www.wikidata.org/entity/Q1647118","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
509,NULL,"гръбначен мозък","spinal cord","","medulla spinalis","A08.186.854","C0037925","http://www.wikidata.org/entity/Q9606","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
510,NULL,"пирамидални тракти","pyramidal tracts","corticospinal and corticobulbar tracts","tractus pyramidalis","A08.186.854.300","","http://www.wikidata.org/entity/Q968731","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
511,NULL,"Substantia желатиноза на Rolando","Substantia gelatinosa of Rolando","","substantia gelatinosa","A08.186.854.697.500.500","","http://www.wikidata.org/entity/Q17137094","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
512,NULL,"Симпатичен ганглий","Sympathetic ganglion","","ganglion sympathicum","A08.340.315.350","","http://www.wikidata.org/entity/Q3554908","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
513,NULL,"Звезден ганглий","Stellate ganglion","","ganglion cervicothoracicum","A08.340.315.350.800","","http://www.wikidata.org/entity/Q1493503","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
514,NULL,"Превъзходен шиен ганглий","Superior cervical ganglion","","ganglion cervicale superius","A08.340.315.350.850","","http://www.wikidata.org/entity/Q1493493","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
515,NULL,"дорзален корен ганглий","dorsal root ganglion","","ganglion sensorium nervi spinalis","A08.340.390.340","","http://www.wikidata.org/entity/Q1395415","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
516,NULL,"долен ганглий на вагусния нерв","inferior ganglion of vagus nerve","","ganglion inferius","A08.340.390.550","","http://www.wikidata.org/entity/Q6029330","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
517,NULL,"спирален ганглий","spiral ganglion","cochlear ganglion","ganglion spirale cochleae","A08.340.390.800","","http://www.wikidata.org/entity/Q3095145","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
518,NULL,"тригеминален ганглий","trigeminal ganglion","gasserian ganglion","ganglion trigeminale","A08.340.390.850","","http://www.wikidata.org/entity/Q776972","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
519,NULL,"нервна мрежа","nerve net","","","A08.511","","http://www.wikidata.org/entity/Q1762173","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
520,NULL,"Neurolemma","Neurolemma","sheath of Schwann","","A08.561.600","","http://www.wikidata.org/entity/Q3184389","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
521,NULL,"неврален път","neural pathway","neural pathways","","A08.612","","http://www.wikidata.org/entity/Q2472302","2020-05-25 11:04:27","2020-06-05 07:26:49",NULL
522,NULL,"аферентни пътища","afferent pathways","Afferent Pathway","","A08.612.220","","http://www.wikidata.org/entity/Q68015866","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
523,NULL,"слухов път","auditory pathway","Auditory Pathways","","A08.612.220.110","","http://www.wikidata.org/entity/Q70182286","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
524,NULL,"визуални пътища","visual pathways","Visual Pathway","","A08.612.220.860","","http://www.wikidata.org/entity/Q68015725","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
525,NULL,"еферентна пътека","efferent pathway","efferent pathways","","A08.612.380","","http://www.wikidata.org/entity/Q59627423","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
526,NULL,"glia do anjo picoo","glia do anjo picoo","neuroglial cell","neuroglia","A08.637","C0027836","http://www.wikidata.org/entity/Q177105","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
527,NULL,"астроцитите","astrocyte","astroglia","","A08.637.200","C0004112","http://www.wikidata.org/entity/Q502961","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
528,NULL,"епендимоглиални клетки","ependymoglial cells","Ependymoglial Cell","","A08.637.300","","http://www.wikidata.org/entity/Q70203947","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
529,NULL,"микроглиа","microglia","microgliocyte","","A08.637.400","C0206116","http://www.wikidata.org/entity/Q1622829","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
530,NULL,"олигоендроцит","oligodendrocyte","oligodendroglia","","A08.637.600","C0028944","http://www.wikidata.org/entity/Q916698","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
531,NULL,"Нервна клетка","neuron","neurons","neuron","A08.675","C0027882","http://www.wikidata.org/entity/Q43054","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
532,NULL,"адренергични неврони","adrenergic neurons","Adrenergic Neuron","","A08.675.100","","http://www.wikidata.org/entity/Q71262051","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
533,NULL,"адренергични нервни влакна","adrenergic nerve fibre","adrenergic nerve fibres","","A08.675.100.500","","http://www.wikidata.org/entity/Q4684746","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
534,NULL,"холинергични неврони","cholinergic neurons","cholinergic neuron","","A08.675.127","","http://www.wikidata.org/entity/Q12167532","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
535,NULL,"допаминергична клетъчна група","dopaminergic cell group","Dopaminergic Neurons","","A08.675.278","","http://www.wikidata.org/entity/Q5297290","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
536,NULL,"interneuron","interneuron","interneurons","","A08.675.358","C0021792","http://www.wikidata.org/entity/Q1500732","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
537,NULL,"ретината биполярни клетки","retina bipolar cells","retinal bipolar cells","","A08.675.358.700","","http://www.wikidata.org/entity/Q864951","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
538,NULL,"невроепителиална клетка","neuroepithelial cell","neuroepithelial cells","","A08.675.650.915.500.530","","http://www.wikidata.org/entity/Q13652744","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
539,NULL,"Аортно тяло","Aortic body","","","A08.675.650.915.500.600.050","","http://www.wikidata.org/entity/Q4778753","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
540,NULL,"тактилен корпускул","tactile corpuscle","corpuscle of Meissner","","A08.675.650.915.750","","http://www.wikidata.org/entity/Q1755764","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
541,NULL,"Ламеларен корпускул","Lamellar corpuscle","Pacinian corpuscle","","A08.675.650.915.750.700","","http://www.wikidata.org/entity/Q673321","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
542,NULL,"барорецепторни","Baroreceptor","Pressoreceptors","","A08.675.650.915.750.750","","http://www.wikidata.org/entity/Q808732","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
543,NULL,"гама моторен неврон","gamma motor neuron","γ motor neurons","","A08.675.655.500.525","","http://www.wikidata.org/entity/Q3866857","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
544,NULL,"Тяло на Nissl","Nissl body","Nissl bodies","","A08.675.712","","http://www.wikidata.org/entity/Q911877","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
545,NULL,"пирамидална клетка","pyramidal cell","pyramidal cells","","A08.675.790","","http://www.wikidata.org/entity/Q2116409","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
546,NULL,"Поставете клетка","Place cell","","","A08.675.790.500","","http://www.wikidata.org/entity/Q2303730","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
547,NULL,"субфоничен орган","subfornical organ","","organum subfornicale","A08.713.840","","http://www.wikidata.org/entity/Q2030058","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
548,NULL,"Celiac плексус","Celiac plexus","Solar plexus","plexus coeliacus","A08.800.050.050.150","","http://www.wikidata.org/entity/Q612258","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
549,NULL,"лицев нерв","facial nerve","nervus facialis","nervus facialis","A08.800.050.050.275","","http://www.wikidata.org/entity/Q242160","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
550,NULL,"Превъзходен хипогастрален плексус","Superior hypogastric plexus","","plexus hypogastricus superior","A08.800.050.050.400","","http://www.wikidata.org/entity/Q952595","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
551,NULL,"Миентеричен сплит","Myenteric plexus","Auerbach's plexus","plexus myentericus","A08.800.050.050.500","","http://www.wikidata.org/entity/Q1890233","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
552,NULL,"сплетни нерви","splanchnic nerves","","","A08.800.050.050.800","","http://www.wikidata.org/entity/Q2795262","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
553,NULL,"Плексусът на Майснер","Meissner's plexus","Submucous plexus","plexus submucosus","A08.800.050.050.850","","http://www.wikidata.org/entity/Q739865","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
554,NULL,"вагус нерв","vagus nerve","pneumogastric nerve","nervus vagus","A08.800.050.050.925","","http://www.wikidata.org/entity/Q190140","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
555,NULL,"ентерична нервна система","enteric nervous system","","","A08.800.050.150","","http://www.wikidata.org/entity/Q586582","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
556,NULL,"периферен нерв","peripheral nerve","peripheral nerve tree","","A08.800.800","C0031119","http://www.wikidata.org/entity/Q11519747","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
557,NULL,"абдуценс нерв","abducens nerve","nervus abducens","nervus abducens","A08.800.800.120.030","","http://www.wikidata.org/entity/Q318773","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
558,NULL,"Спомагателен нерв","Accessory nerve","Eleventh cranial nerve","nervus accessorius","A08.800.800.120.060","","http://www.wikidata.org/entity/Q271987","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
559,NULL,"чорда тимпани","chorda tympani","","chorda tympani","A08.800.800.120.250.120","","http://www.wikidata.org/entity/Q1076379","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
560,NULL,"глософарингеален нерв","glossopharyngeal nerve","CN IX","nervus glossopharyngeus","A08.800.800.120.290","","http://www.wikidata.org/entity/Q334143","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
561,NULL,"хипоглосален нерв","hypoglossal nerve","","nervus hypoglossus","A08.800.800.120.330","","http://www.wikidata.org/entity/Q319577","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
562,NULL,"околомоторен нерв","oculomotor nerve","nervus oculomotorius","nervus oculomotorius","A08.800.800.120.600","","http://www.wikidata.org/entity/Q223903","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
563,NULL,"Nervus olfactorius","olfactory nerve","nervus olfactorius","nervus olfactorius","A08.800.800.120.640","","http://www.wikidata.org/entity/Q209704","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
564,NULL,"оптичен нерв","optic nerve","nervus opticus","nervus opticus","A08.800.800.120.680","","http://www.wikidata.org/entity/Q186029","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
565,NULL,"оптичен хиазъм","optic chiasm","optic chiasma","chiasma opticum","A08.800.800.120.680.600","C0029126","http://www.wikidata.org/entity/Q1071710","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
566,NULL,"оптичен диск","optic disc","optic disk","discus nervi optici","A08.800.800.120.680.660","C0029127","http://www.wikidata.org/entity/Q16873995","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
567,NULL,"тригеминалния нерв","trigeminal nerve","nervus trigeminus","nervus trigeminus","A08.800.800.120.760","C0040996","http://www.wikidata.org/entity/Q189763","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
568,NULL,"мандибуларен нерв","mandibular nerve","inferior maxillary nerve","nervus mandibularis","A08.800.800.120.760.500","C0024695","http://www.wikidata.org/entity/Q385981","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
569,NULL,"езиков нерв","lingual nerve","","nervus lingualis","A08.800.800.120.760.500.450","C0023740","http://www.wikidata.org/entity/Q1817831","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
570,NULL,"максиларен нерв","maxillary nerve","superior maxillary nerve","nervus maxillaris","A08.800.800.120.760.550","C0024955","http://www.wikidata.org/entity/Q1897537","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
571,NULL,"офталмологичен нерв","ophthalmic nerve","cranial nerve V1","nervus ophthalmicus","A08.800.800.120.760.650","C0029082","http://www.wikidata.org/entity/Q1420571","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
572,NULL,"трохлеарния нерв","trochlear nerve","nervus trochlearis","nervus trochlearis","A08.800.800.120.800","","http://www.wikidata.org/entity/Q319584","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
573,NULL,"вестибулокохлеарния нерв","vestibulocochlear nerve","auditory vestibular nerve","nervus vestibulocochlearis","A08.800.800.120.910","","http://www.wikidata.org/entity/Q319317","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
574,NULL,"кохлеарния нерв","cochlear nerve","auditory nerve","nervus cochlearis","A08.800.800.120.910.120","C0009201","http://www.wikidata.org/entity/Q2519137","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
575,NULL,"вестибуларен нерв","vestibular nerve","","nervus vestibularis","A08.800.800.120.910.900","C0042598","http://www.wikidata.org/entity/Q2146063","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
576,NULL,"гръбначен нерв","spinal nerve","","n. spinalis","A08.800.800.720","C0037941","http://www.wikidata.org/entity/Q937076","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
577,NULL,"брахиалния плексус","brachial plexus","brachial nerve plexus","plexus brachialis","A08.800.800.720.050","","http://www.wikidata.org/entity/Q846961","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
578,NULL,"радиален нерв","radial nerve","","n. radialis","A08.800.800.720.050.700","","http://www.wikidata.org/entity/Q1365325","2020-05-25 11:04:28","2020-06-05 07:26:49",NULL
579,NULL,"улнар нерв","ulnar nerve","funny bone","n. ulnaris","A08.800.800.720.050.850","","http://www.wikidata.org/entity/Q254580","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
580,NULL,"цервикален сплит","cervical plexus","","plexus cervicalis","A08.800.800.720.150","","http://www.wikidata.org/entity/Q921815","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
581,NULL,"Лумбосакрален плексус","Lumbosacral plexus","","plexus lumbosacralis","A08.800.800.720.450","","http://www.wikidata.org/entity/Q13566427","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
582,NULL,"бедрен нерв","femoral nerve","","n. femoralis","A08.800.800.720.450.250","","http://www.wikidata.org/entity/Q545676","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
583,NULL,"тибиален нерв","tibial nerve","","n. tibialis","A08.800.800.720.450.760.820","","http://www.wikidata.org/entity/Q1978198","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
584,NULL," short saphenous nerve\"","Sural nerve","\"Sural nerve","","n. suralis","A08.800.800.720.450.760.820.820","http://www.wikidata.org/entity/Q6135922","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
585,NULL,"Преден корен на гръбначния нерв","Anterior root of spinal nerve","Ventral root","radix motoria","A08.800.800.720.725","","http://www.wikidata.org/entity/Q869311","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
586,NULL,"Заден корен на гръбначния нерв","Posterior root of spinal nerve","dorsal root of spinal nerve","radix sensoria","A08.800.800.720.725","","http://www.wikidata.org/entity/Q869318","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
587,NULL,"Cauda equina","Cauda equina","","cauda equina","A08.800.800.720.725.150","","http://www.wikidata.org/entity/Q1051445","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
588,NULL,"набор от интеркостални нерви","set of intercostal nerves","intercostal nerves","rami ventrales","A08.800.800.720.800.350","","http://www.wikidata.org/entity/Q1515961","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
589,NULL,"Синапси","synapse","GO:0045202","synapsis","A08.850","","http://www.wikidata.org/entity/Q187181","2020-05-25 11:04:28","2020-05-25 11:04:28",NULL
590,NULL,"сензорна система","sensory system","Sense organs","organa sensuum","A09","","http://www.wikidata.org/entity/Q11101","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
591,NULL,"външно ухо","outer ear","external ear","auris externa","A09.246.272","C0013453","http://www.wikidata.org/entity/Q609753","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
592,NULL,"Ушния канал","ear canal","external auditory meatus","meatus acusticus externus","A09.246.272.396","","http://www.wikidata.org/entity/Q258328","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
593,9,"тъпанче","eardrum",NULL,"membrana tympanica","A09.246.272.702",NULL,"http://www.wikidata.org/entity/Q173801","2020-05-25 11:04:28","2020-05-25 11:43:24",NULL
594,NULL,"орган на отолита","otolith organ","utricle and saccule","","A09.246.300.909.625","C0036030","http://www.wikidata.org/entity/Q29654295","2020-05-25 11:04:28","2020-06-05 07:26:50",NULL
